objectid,state_cnty_fips,state_name,cnty_name, foresland_acres , forest land sq miles ,size,% forest land,,,,,
2571,48449,Texas,Titus,"101,856",153,426,36%,,,,,
2572,48451,Texas,Tom Green,-1,0,1541,0%,,,,,
2573,48453,Texas,Travis,-1,0,1022,0%,,,,,
2574,48455,Texas,Trinity,"335,605",503,714,71%,,,,,
2575,48457,Texas,Tyler,"529,288",794,936,85%,,,,,
2576,48459,Texas,Upshur,"198,185",297,593,50%,,,,,
2577,48461,Texas,Upton,-1,0,1242,0%,,,,,
2578,48463,Texas,Uvalde,-1,0,1559,0%,,,,,
2579,48465,Texas,Val Verde,-1,0,3233,0%,,,,,
2580,48467,Texas,Van Zandt,"154,260",231,860,27%,,,,,
2581,48469,Texas,Victoria,-1,0,889,0%,,,,,
2582,48471,Texas,Walker,"331,509",497,802,62%,,,,,
2583,48473,Texas,Waller,"74,192",111,518,21%,,,,,
2584,48475,Texas,Ward,-1,0,836,0%,,,,,
2585,48477,Texas,Washington,-1,0,621,0%,,,,,
2586,48479,Texas,Webb,-1,0,3376,0%,,,,,
2587,48481,Texas,Wharton,-1,0,1095,0%,,,,,
2588,40105,Oklahoma,Nowata,-1,0,581,0%,,,,,
2589,40107,Oklahoma,Okfuskee,-1,0,629,0%,,,,,
2590,40109,Oklahoma,Oklahoma,-1,0,718,0%,,,,,
2591,40111,Oklahoma,Okmulgee,-1,0,702,0%,,,,,
2592,40113,Oklahoma,Osage,-1,0,2304,0%,,,,,
2593,40115,Oklahoma,Ottawa,-1,0,485,0%,,,,,
2594,40117,Oklahoma,Pawnee,-1,0,595,0%,,,,,
2595,40119,Oklahoma,Payne,-1,0,697,0%,,,,,
2596,40121,Oklahoma,Pittsburg,-1,0,1378,0%,,,,,
2597,40123,Oklahoma,Pontotoc,-1,0,726,0%,,,,,
2598,40125,Oklahoma,Pottawatomie,-1,0,793,0%,,,,,
2599,40127,Oklahoma,Pushmataha,-1,0,1423,0%,,,,,
2600,40129,Oklahoma,Roger Mills,-1,0,1147,0%,,,,,
2601,40131,Oklahoma,Rogers,-1,0,711,0%,,,,,
2602,40133,Oklahoma,Seminole,-1,0,641,0%,,,,,
2603,40135,Oklahoma,Sequoyah,-1,0,715,0%,,,,,
2604,40137,Oklahoma,Stephens,-1,0,891,0%,,,,,
2605,40139,Oklahoma,Texas,-1,0,2049,0%,,,,,
2606,40141,Oklahoma,Tillman,-1,0,879,0%,,,,,
2607,40143,Oklahoma,Tulsa,-1,0,587,0%,,,,,
2608,40145,Oklahoma,Wagoner,-1,0,591,0%,,,,,
2609,40147,Oklahoma,Washington,-1,0,424,0%,,,,,
2610,40149,Oklahoma,Washita,-1,0,1009,0%,,,,,
2611,40151,Oklahoma,Woods,-1,0,1290,0%,,,,,
2612,40153,Oklahoma,Woodward,-1,0,1246,0%,,,,,
2613,41001,Oregon,Baker,-1,0,3089,0%,,,,,
2614,41003,Oregon,Benton,-1,0,679,0%,,,,,
2615,41005,Oregon,Clackamas,-1,0,1879,0%,,,,,
2616,41007,Oregon,Clatsop,-1,0,1085,0%,,,,,
2617,39059,Ohio,Guernsey,"212,568",319,528,60%,,,,,
2618,39063,Ohio,Hancock,"31,146",47,534,9%,,,,,
2619,39065,Ohio,Hardin,"12,056",18,471,4%,,,,,
2620,39067,Ohio,Harrison,"143,655",215,411,52%,,,,,
2621,39069,Ohio,Henry,"25,780",39,420,9%,,,,,
2622,39071,Ohio,Highland,"96,087",144,558,26%,,,,,
2623,39073,Ohio,Hocking,"250,256",375,424,89%,,,,,
2624,46115,South Dakota,Spink,"1,487",2,1510,0%,,,,,
2625,46117,South Dakota,Stanley,"6,630",10,1517,1%,,,,,
2626,46119,South Dakota,Sully,-1,0,1070,0%,,,,,
2627,46121,South Dakota,Todd,"34,667",52,1391,4%,,,,,
2628,46123,South Dakota,Tripp,"9,293",14,1618,1%,,,,,
2629,46125,South Dakota,Turner,-1,0,618,0%,,,,,
2630,46127,South Dakota,Union,"10,227",15,467,3%,,,,,
2631,46129,South Dakota,Walworth,"4,457",7,744,1%,,,,,
2632,46135,South Dakota,Yankton,548,1,533,0%,,,,,
2633,46137,South Dakota,Ziebach,"5,949",9,1971,0%,,,,,
2634,47001,Tennessee,Anderson,-1,0,345,0%,,,,,
2635,47003,Tennessee,Bedford,-1,0,475,0%,,,,,
2636,47005,Tennessee,Benton,-1,0,436,0%,,,,,
2637,47007,Tennessee,Bledsoe,-1,0,407,0%,,,,,
2638,47009,Tennessee,Blount,-1,0,567,0%,,,,,
2639,47011,Tennessee,Bradley,-1,0,332,0%,,,,,
2640,47013,Tennessee,Campbell,-1,0,498,0%,,,,,
2641,47015,Tennessee,Cannon,-1,0,266,0%,,,,,
2642,47017,Tennessee,Carroll,-1,0,600,0%,,,,,
2643,47019,Tennessee,Carter,-1,0,348,0%,,,,,
2644,47021,Tennessee,Cheatham,-1,0,307,0%,,,,,
2645,47023,Tennessee,Chester,-1,0,289,0%,,,,,
2646,47025,Tennessee,Claiborne,-1,0,442,0%,,,,,
2647,47027,Tennessee,Clay,-1,0,259,0%,,,,,
2648,47029,Tennessee,Cocke,-1,0,443,0%,,,,,
2649,47031,Tennessee,Coffee,-1,0,434,0%,,,,,
2650,38083,North Dakota,Sheridan,"2,133",3,1006,0%,,,,,
2651,38085,North Dakota,Sioux,"3,458",5,1128,0%,,,,,
2652,38087,North Dakota,Slope,"6,218",9,1219,1%,,,,,
2653,38089,North Dakota,Stark,882,1,1341,0%,,,,,
2654,38091,North Dakota,Steele,-1,0,716,0%,,,,,
2655,38093,North Dakota,Stutsman,-1,0,2298,0%,,,,,
2656,38095,North Dakota,Towner,-1,0,1042,0%,,,,,
2657,38097,North Dakota,Traill,"4,937",7,863,1%,,,,,
2658,38099,North Dakota,Walsh,"15,342",23,1294,2%,,,,,
2659,38101,North Dakota,Ward,"15,855",24,2056,1%,,,,,
2660,38103,North Dakota,Wells,"5,778",9,1291,1%,,,,,
2661,38105,North Dakota,Williams,"13,102",20,2148,1%,,,,,
2662,39001,Ohio,Adams,"247,689",372,586,63%,,,,,
2663,39005,Ohio,Ashland,"106,834",160,427,38%,,,,,
2664,48031,Texas,Blanco,-1,0,713,0%,,,,,
2665,48033,Texas,Borden,-1,0,906,0%,,,,,
2666,48035,Texas,Bosque,-1,0,1003,0%,,,,,
2667,48037,Texas,Bowie,"279,583",419,923,45%,,,,,
2668,48039,Texas,Brazoria,-1,0,1598,0%,,,,,
2669,48041,Texas,Brazos,-1,0,590,0%,,,,,
2670,48043,Texas,Brewster,-1,0,6193,0%,,,,,
2671,48045,Texas,Briscoe,-1,0,902,0%,,,,,
2672,48047,Texas,Brooks,-1,0,944,0%,,,,,
2673,48049,Texas,Brown,-1,0,957,0%,,,,,
2674,48051,Texas,Burleson,-1,0,678,0%,,,,,
2675,48053,Texas,Burnet,-1,0,1020,0%,,,,,
2676,48055,Texas,Caldwell,-1,0,547,0%,,,,,
2677,48057,Texas,Calhoun,-1,0,1032,0%,,,,,
2678,48059,Texas,Callahan,-1,0,901,0%,,,,,
2679,48061,Texas,Cameron,-1,0,1276,0%,,,,,
2680,48063,Texas,Camp,"36,066",54,203,27%,,,,,
2681,46029,South Dakota,Codington,-1,0,717,0%,,,,,
2682,46031,South Dakota,Corson,"19,549",29,2530,1%,,,,,
2683,46033,South Dakota,Custer,"426,129",639,1559,41%,,,,,
2684,46035,South Dakota,Davison,"4,462",7,437,2%,,,,,
2685,46037,South Dakota,Day,"4,972",7,1091,1%,,,,,
2686,46039,South Dakota,Deuel,"4,312",6,637,1%,,,,,
2687,46041,South Dakota,Dewey,"6,630",10,2446,0%,,,,,
2688,48209,Texas,Hays,-1,0,680,0%,,,,,
2689,48211,Texas,Hemphill,-1,0,912,0%,,,,,
2690,48213,Texas,Henderson,"193,956",291,949,31%,,,,,
2691,48215,Texas,Hidalgo,-1,0,1583,0%,,,,,
2692,48217,Texas,Hill,-1,0,986,0%,,,,,
2693,48219,Texas,Hockley,-1,0,909,0%,,,,,
2694,48221,Texas,Hood,-1,0,437,0%,,,,,
2695,48223,Texas,Hopkins,-1,0,793,0%,,,,,
2696,48225,Texas,Houston,"396,791",595,1237,48%,,,,,
2697,48227,Texas,Howard,-1,0,904,0%,,,,,
2698,48229,Texas,Hudspeth,-1,0,4572,0%,,,,,
2699,48231,Texas,Hunt,-1,0,882,0%,,,,,
2700,33015,New Hampshire,Rockingham,"247,385",371,794,47%,,,,,
2701,33017,New Hampshire,Strafford,"149,947",225,384,59%,,,,,
2702,33019,New Hampshire,Sullivan,"294,544",442,552,80%,,,,,
2703,34001,New Jersey,Atlantic,"200,394",301,671,45%,,,,,
2704,34003,New Jersey,Bergen,"17,348",26,247,11%,,,,,
2705,34005,New Jersey,Burlington,"300,283",450,819,55%,,,,,
2706,34007,New Jersey,Camden,"46,413",70,228,31%,,,,,
2707,42089,Pennsylvania,Monroe,"297,849",447,616,73%,,,,,
2708,42091,Pennsylvania,Montgomery,"42,557",64,487,13%,,,,,
2709,42093,Pennsylvania,Montour,"25,378",38,132,29%,,,,,
2710,42095,Pennsylvania,Northampton,"64,467",97,377,26%,,,,,
2711,42097,Pennsylvania,Northumberland,"153,263",230,477,48%,,,,,
2712,42099,Pennsylvania,Perry,"227,500",341,556,61%,,,,,
2713,42101,Pennsylvania,Philadelphia,"5,434",8,143,6%,,,,,
2714,42103,Pennsylvania,Pike,"295,183",443,567,78%,,,,,
2715,42105,Pennsylvania,Potter,"540,549",811,1081,75%,,,,,
2716,42107,Pennsylvania,Schuylkill,"312,306",468,783,60%,,,,,
2717,42109,Pennsylvania,Snyder,"119,857",180,332,54%,,,,,
2718,42111,Pennsylvania,Somerset,"411,884",618,1081,57%,,,,,
2719,42113,Pennsylvania,Sullivan,"262,615",394,452,87%,,,,,
2720,42115,Pennsylvania,Susquehanna,"317,094",476,832,57%,,,,,
2721,42117,Pennsylvania,Tioga,"490,214",735,1137,65%,,,,,
2722,42119,Pennsylvania,Union,"110,688",166,317,52%,,,,,
2723,42121,Pennsylvania,Venango,"283,174",425,683,62%,,,,,
2724,48413,Texas,Schleicher,-1,0,1311,0%,,,,,
2725,48415,Texas,Scurry,-1,0,908,0%,,,,,
2726,48417,Texas,Shackelford,-1,0,916,0%,,,,,
2727,48419,Texas,Shelby,"319,339",479,835,57%,,,,,
2728,48421,Texas,Sherman,-1,0,923,0%,,,,,
2729,48423,Texas,Smith,"238,299",357,950,38%,,,,,
2730,48425,Texas,Somervell,-1,0,192,0%,,,,,
2731,48427,Texas,Starr,-1,0,1229,0%,,,,,
2732,48189,Texas,Hale,-1,0,1005,0%,,,,,
2733,48191,Texas,Hall,-1,0,904,0%,,,,,
2734,48193,Texas,Hamilton,-1,0,836,0%,,,,,
2735,48195,Texas,Hansford,-1,0,920,0%,,,,,
2736,48197,Texas,Hardeman,-1,0,697,0%,,,,,
2737,48199,Texas,Hardin,"498,832",748,897,83%,,,,,
2738,48201,Texas,Harris,"209,522",314,1778,18%,,,,,
2739,48203,Texas,Harrison,"387,120",581,915,63%,,,,,
2740,48205,Texas,Hartley,-1,0,1463,0%,,,,,
2741,34009,New Jersey,Cape May,"66,507",100,620,16%,,,,,
2742,34011,New Jersey,Cumberland,"124,615",187,677,28%,,,,,
2743,34013,New Jersey,Essex,"1,779",3,130,2%,,,,,
2744,34015,New Jersey,Gloucester,"57,856",87,337,26%,,,,,
2745,34017,New Jersey,Hudson,"1,786",3,62,4%,,,,,
2746,34019,New Jersey,Hunterdon,"97,979",147,438,34%,,,,,
2747,34021,New Jersey,Mercer,"51,582",77,229,34%,,,,,
2748,34023,New Jersey,Middlesex,"66,870",100,323,31%,,,,,
2749,34025,New Jersey,Monmouth,"106,846",160,665,24%,,,,,
2750,34027,New Jersey,Morris,"123,622",185,481,39%,,,,,
2751,34029,New Jersey,Ocean,"212,036",318,916,35%,,,,,
2752,34031,New Jersey,Passaic,"71,228",107,197,54%,,,,,
2753,34033,New Jersey,Salem,"58,683",88,373,24%,,,,,
2754,34035,New Jersey,Somerset,"60,789",91,305,30%,,,,,
2755,34037,New Jersey,Sussex,"202,958",304,536,57%,,,,,
2756,34039,New Jersey,Union,"3,958",6,105,6%,,,,,
2757,34041,New Jersey,Warren,"120,659",181,363,50%,,,,,
2758,35001,New Mexico,Bernalillo,-1,0,1169,0%,,,,,
2759,35003,New Mexico,Catron,-1,0,6929,0%,,,,,
2760,35005,New Mexico,Chaves,-1,0,6076,0%,,,,,
2761,35006,New Mexico,Cibola,-1,0,4542,0%,,,,,
2762,35007,New Mexico,Colfax,-1,0,3768,0%,,,,,
2763,35009,New Mexico,Curry,-1,0,1408,0%,,,,,
2764,35011,New Mexico,De Baca,-1,0,2334,0%,,,,,
2765,35013,New Mexico,Do̱a Ana,-1,0,3815,0%,,,,,
2766,35015,New Mexico,Eddy,-1,0,4198,0%,,,,,
2767,35017,New Mexico,Grant,-1,0,3968,0%,,,,,
2768,35019,New Mexico,Guadalupe,-1,0,3032,0%,,,,,
2769,35021,New Mexico,Harding,-1,0,2126,0%,,,,,
2770,35023,New Mexico,Hidalgo,-1,0,3446,0%,,,,,
2771,35025,New Mexico,Lea,-1,0,4394,0%,,,,,
2772,35027,New Mexico,Lincoln,-1,0,4832,0%,,,,,
2773,35031,New Mexico,McKinley,-1,0,5456,0%,,,,,
2774,35033,New Mexico,Mora,-1,0,1934,0%,,,,,
2775,35035,New Mexico,Otero,-1,0,6628,0%,,,,,
2776,35037,New Mexico,Quay,-1,0,2882,0%,,,,,
2777,35039,New Mexico,Rio Arriba,-1,0,5897,0%,,,,,
2778,35041,New Mexico,Roosevelt,-1,0,2455,0%,,,,,
2779,35043,New Mexico,Sandoval,-1,0,3715,0%,,,,,
2780,35045,New Mexico,San Juan,-1,0,5539,0%,,,,,
2781,35047,New Mexico,San Miguel,-1,0,4736,0%,,,,,
2782,35049,New Mexico,Santa Fe,-1,0,1911,0%,,,,,
2783,35051,New Mexico,Sierra,-1,0,4237,0%,,,,,
2784,35053,New Mexico,Socorro,-1,0,6649,0%,,,,,
2785,35055,New Mexico,Taos,-1,0,2205,0%,,,,,
2786,35057,New Mexico,Torrance,-1,0,3346,0%,,,,,
2787,35059,New Mexico,Union,-1,0,3831,0%,,,,,
2788,35061,New Mexico,Valencia,-1,0,1068,0%,,,,,
2789,39101,Ohio,Marion,"23,029",35,404,9%,,,,,
2790,39103,Ohio,Medina,"62,605",94,423,22%,,,,,
2791,48107,Texas,Crosby,-1,0,902,0%,,,,,
2792,48109,Texas,Culberson,-1,0,3813,0%,,,,,
2793,48111,Texas,Dallam,-1,0,1505,0%,,,,,
2794,48113,Texas,Dallas,-1,0,909,0%,,,,,
2795,48115,Texas,Dawson,-1,0,902,0%,,,,,
2796,48117,Texas,Deaf Smith,-1,0,1498,0%,,,,,
2797,48119,Texas,Delta,-1,0,278,0%,,,,,
2798,48121,Texas,Denton,-1,0,958,0%,,,,,
2799,48123,Texas,DeWitt,-1,0,911,0%,,,,,
2800,48125,Texas,Dickens,-1,0,905,0%,,,,,
2801,48127,Texas,Dimmit,-1,0,1335,0%,,,,,
2802,38051,North Dakota,McIntosh,-1,0,995,0%,,,,,
2803,38053,North Dakota,McKenzie,"83,084",125,2861,4%,,,,,
2804,38055,North Dakota,McLean,"12,969",19,2328,1%,,,,,
2805,38057,North Dakota,Mercer,"7,237",11,1112,1%,,,,,
2806,38059,North Dakota,Morton,"20,546",31,1945,2%,,,,,
2807,38061,North Dakota,Mountrail,"13,476",20,1941,1%,,,,,
2808,38063,North Dakota,Nelson,"5,945",9,1009,1%,,,,,
2809,38065,North Dakota,Oliver,"10,815",16,731,2%,,,,,
2810,38067,North Dakota,Pembina,"59,606",89,1122,8%,,,,,
2811,38069,North Dakota,Pierce,-1,0,1082,0%,,,,,
2812,38071,North Dakota,Ramsey,"6,218",9,1301,1%,,,,,
2813,31183,Nebraska,Wheeler,"16,087",24,576,4%,,,,,
2814,31185,Nebraska,York,-1,0,576,0%,,,,,
2815,32005,Nevada,Douglas,"233,272",350,738,47%,,,,,
2816,32007,Nevada,Elko,"1,156,089","1,734",17204,10%,,,,,
2817,32009,Nevada,Esmeralda,"210,829",316,3589,9%,,,,,
2818,32011,Nevada,Eureka,"491,414",737,4180,18%,,,,,
2819,32013,Nevada,Humboldt,"92,975",139,9658,1%,,,,,
2820,32015,Nevada,Lander,"496,241",744,5520,13%,,,,,
2821,32017,Nevada,Lincoln,"1,866,478","2,800",10637,26%,,,,,
2822,32019,Nevada,Lyon,"154,816",232,2016,12%,,,,,
2823,32021,Nevada,Mineral,"472,978",709,3813,19%,,,,,
2824,32023,Nevada,Nye,"1,992,023","2,988",18160,16%,,,,,
2825,32027,Nevada,Pershing,"146,685",220,6068,4%,,,,,
2826,32029,Nevada,Storey,"21,831",33,264,12%,,,,,
2827,32031,Nevada,Washoe,"361,450",542,6551,8%,,,,,
2828,32033,Nevada,White Pine,"2,246,744","3,370",8897,38%,,,,,
2829,32510,Nevada,Carson City,"38,742",58,156,37%,,,,,
2830,33001,New Hampshire,Belknap,"206,284",309,469,66%,,,,,
2831,33003,New Hampshire,Carroll,"535,677",804,992,81%,,,,,
2832,33005,New Hampshire,Cheshire,"348,179",522,729,72%,,,,,
2833,33007,New Hampshire,Coos,"1,075,968","1,614",1832,88%,,,,,
2834,33009,New Hampshire,Grafton,"959,758","1,440",1750,82%,,,,,
2835,33011,New Hampshire,Hillsborough,"417,186",626,892,70%,,,,,
2836,33013,New Hampshire,Merrimack,"506,257",759,957,79%,,,,,
2837,39105,Ohio,Meigs,"169,532",254,432,59%,,,,,
2838,39107,Ohio,Mercer,"1,706",3,473,1%,,,,,
2839,39109,Ohio,Miami,"30,815",46,409,11%,,,,,
2840,39111,Ohio,Monroe,"184,386",277,457,61%,,,,,
2841,39113,Ohio,Montgomery,"45,859",69,464,15%,,,,,
2842,39115,Ohio,Morgan,"120,997",181,422,43%,,,,,
2843,39117,Ohio,Morrow,"83,979",126,407,31%,,,,,
2844,39119,Ohio,Muskingum,"208,874",313,673,47%,,,,,
2845,39123,Ohio,Ottawa,"21,564",32,620,5%,,,,,
2846,46061,South Dakota,Hanson,"6,630",10,436,2%,,,,,
2847,48483,Texas,Wheeler,-1,0,915,0%,,,,,
2848,48485,Texas,Wichita,-1,0,633,0%,,,,,
2849,48487,Texas,Wilbarger,-1,0,978,0%,,,,,
2850,48489,Texas,Willacy,-1,0,784,0%,,,,,
2851,48491,Texas,Williamson,-1,0,1137,0%,,,,,
2852,48493,Texas,Wilson,-1,0,809,0%,,,,,
2853,48495,Texas,Winkler,-1,0,841,0%,,,,,
2854,48497,Texas,Wise,-1,0,923,0%,,,,,
2855,48499,Texas,Wood,"252,901",379,696,55%,,,,,
2856,48501,Texas,Yoakum,-1,0,800,0%,,,,,
2857,48503,Texas,Young,-1,0,931,0%,,,,,
2858,48505,Texas,Zapata,-1,0,1058,0%,,,,,
2859,41009,Oregon,Columbia,-1,0,688,0%,,,,,
2860,41011,Oregon,Coos,-1,0,1806,0%,,,,,
2861,41013,Oregon,Crook,-1,0,2988,0%,,,,,
2862,41015,Oregon,Curry,-1,0,1989,0%,,,,,
2863,41017,Oregon,Deschutes,-1,0,3055,0%,,,,,
2864,41019,Oregon,Douglas,-1,0,5134,0%,,,,,
2865,41021,Oregon,Gilliam,-1,0,1223,0%,,,,,
2866,41023,Oregon,Grant,-1,0,4530,0%,,,,,
2867,41025,Oregon,Harney,-1,0,10227,0%,,,,,
2868,41027,Oregon,Hood River,-1,0,534,0%,,,,,
2869,41029,Oregon,Jackson,-1,0,2802,0%,,,,,
2870,41031,Oregon,Jefferson,-1,0,1791,0%,,,,,
2871,41033,Oregon,Josephine,-1,0,1642,0%,,,,,
2872,41035,Oregon,Klamath,-1,0,6136,0%,,,,,
2873,41037,Oregon,Lake,-1,0,8359,0%,,,,,
2874,41039,Oregon,Lane,-1,0,4722,0%,,,,,
2875,41041,Oregon,Lincoln,-1,0,1194,0%,,,,,
2876,41043,Oregon,Linn,-1,0,2309,0%,,,,,
2877,41045,Oregon,Malheur,-1,0,9931,0%,,,,,
2878,41047,Oregon,Marion,-1,0,1195,0%,,,,,
2879,41049,Oregon,Morrow,-1,0,2049,0%,,,,,
2880,41051,Oregon,Multnomah,-1,0,466,0%,,,,,
2881,41053,Oregon,Polk,-1,0,744,0%,,,,,
2882,41055,Oregon,Sherman,-1,0,831,0%,,,,,
2883,41057,Oregon,Tillamook,-1,0,1333,0%,,,,,
2884,41059,Oregon,Umatilla,-1,0,3231,0%,,,,,
2885,41061,Oregon,Union,-1,0,2038,0%,,,,,
2886,41063,Oregon,Wallowa,-1,0,3152,0%,,,,,
2887,41065,Oregon,Wasco,-1,0,2395,0%,,,,,
2888,41067,Oregon,Washington,-1,0,726,0%,,,,,
2889,41069,Oregon,Wheeler,-1,0,1716,0%,,,,,
2890,41071,Oregon,Yamhill,-1,0,718,0%,,,,,
2891,42001,Pennsylvania,Adams,"127,341",191,522,37%,,,,,
2892,42003,Pennsylvania,Allegheny,"153,632",230,745,31%,,,,,
2893,42005,Pennsylvania,Armstrong,"205,322",308,664,46%,,,,,
2894,42007,Pennsylvania,Beaver,"130,817",196,444,44%,,,,,
2895,42009,Pennsylvania,Bedford,"394,110",591,1017,58%,,,,,
2896,42011,Pennsylvania,Berks,"194,449",292,866,34%,,,,,
2897,42013,Pennsylvania,Blair,"275,922",414,527,79%,,,,,
2898,42015,Pennsylvania,Bradford,"400,768",601,1161,52%,,,,,
2899,42017,Pennsylvania,Bucks,"125,566",188,622,30%,,,,,
2900,42019,Pennsylvania,Butler,"236,343",355,795,45%,,,,,
2901,42021,Pennsylvania,Cambria,"266,290",399,693,58%,,,,,
2902,42023,Pennsylvania,Cameron,"209,605",314,399,79%,,,,,
2903,42025,Pennsylvania,Carbon,"178,097",267,389,69%,,,,,
2904,42027,Pennsylvania,Centre,"555,602",833,1112,75%,,,,,
2905,42029,Pennsylvania,Chester,"97,661",146,760,19%,,,,,
2906,42031,Pennsylvania,Clarion,"226,548",340,609,56%,,,,,
2907,42033,Pennsylvania,Clearfield,"556,300",834,1154,72%,,,,,
2908,42035,Pennsylvania,Clinton,"464,686",697,898,78%,,,,,
2909,42037,Pennsylvania,Columbia,"108,026",162,490,33%,,,,,
2910,42039,Pennsylvania,Crawford,"285,257",428,1038,41%,,,,,
2911,42041,Pennsylvania,Cumberland,"99,635",149,551,27%,,,,,
2912,42043,Pennsylvania,Dauphin,"128,992",193,558,35%,,,,,
2913,39075,Ohio,Holmes,"86,383",130,424,31%,,,,,
2914,39077,Ohio,Huron,"41,487",62,495,13%,,,,,
2915,39079,Ohio,Jackson,"162,074",243,422,58%,,,,,
2916,39081,Ohio,Jefferson,"134,826",202,411,49%,,,,,
2917,39083,Ohio,Knox,"96,174",144,530,27%,,,,,
2918,39085,Ohio,Lake,"65,506",98,979,10%,,,,,
2919,39087,Ohio,Lawrence,"237,343",356,457,78%,,,,,
2920,39089,Ohio,Licking,"95,337",143,688,21%,,,,,
2921,39091,Ohio,Logan,"46,994",70,467,15%,,,,,
2922,39093,Ohio,Lorain,"62,068",93,923,10%,,,,,
2923,39095,Ohio,Lucas,"27,956",42,561,7%,,,,,
2924,39097,Ohio,Madison,"15,921",24,466,5%,,,,,
2925,39099,Ohio,Mahoning,"45,396",68,423,16%,,,,,
2926,46063,South Dakota,Harding,"30,748",46,2678,2%,,,,,
2927,46065,South Dakota,Hughes,"1,578",2,800,0%,,,,,
2928,46067,South Dakota,Hutchinson,-1,0,814,0%,,,,,
2929,46069,South Dakota,Hyde,-1,0,867,0%,,,,,
2930,46071,South Dakota,Jackson,"54,223",81,1871,4%,,,,,
2931,46073,South Dakota,Jerauld,"5,998",9,533,2%,,,,,
2932,46075,South Dakota,Jones,"3,435",5,972,1%,,,,,
2933,48233,Texas,Hutchinson,-1,0,895,0%,,,,,
2934,39003,Ohio,Allen,"32,199",48,407,12%,,,,,
2935,39007,Ohio,Ashtabula,"137,381",206,1369,15%,,,,,
2936,39009,Ohio,Athens,"251,489",377,509,74%,,,,,
2937,39011,Ohio,Auglaize,"41,306",62,402,15%,,,,,
2938,39013,Ohio,Belmont,"226,460",340,541,63%,,,,,
2939,39015,Ohio,Brown,"85,603",128,495,26%,,,,,
2940,39017,Ohio,Butler,"87,334",131,470,28%,,,,,
2941,39019,Ohio,Carroll,"104,697",157,399,39%,,,,,
2942,39021,Ohio,Champaign,"29,209",44,430,10%,,,,,
2943,55139,Wisconsin,Winnebago,"31,495",47,579,8%,,,,,
2944,55141,Wisconsin,Wood,"231,900",348,810,43%,,,,,
2945,56001,Wyoming,Albany,"541,074",812,4309,19%,,,,,
2946,56003,Wyoming,Big Horn,"239,439",359,3159,11%,,,,,
2947,56005,Wyoming,Campbell,"105,656",158,4802,3%,,,,,
2948,56007,Wyoming,Carbon,"767,202","1,151",7964,14%,,,,,
2949,56009,Wyoming,Converse,"230,592",346,4265,8%,,,,,
2950,56011,Wyoming,Crook,"519,742",780,2871,27%,,,,,
2951,56013,Wyoming,Fremont,"986,164","1,479",9266,16%,,,,,
2952,56015,Wyoming,Goshen,"17,746",27,2232,1%,,,,,
2953,56017,Wyoming,Hot Springs,"139,041",209,2006,10%,,,,,
2954,56019,Wyoming,Johnson,"423,301",635,4175,15%,,,,,
2955,56021,Wyoming,Laramie,"23,417",35,2688,1%,,,,,
2956,56023,Wyoming,Lincoln,"722,942","1,084",4089,27%,,,,,
2957,56025,Wyoming,Natrona,"179,829",270,5376,5%,,,,,
2958,56027,Wyoming,Niobrara,"27,888",42,2628,2%,,,,,
2959,56029,Wyoming,Park,"1,944,830","2,917",6969,42%,,,,,
2960,56031,Wyoming,Platte,"108,704",163,2111,8%,,,,,
2961,56033,Wyoming,Sheridan,"334,903",502,2527,20%,,,,,
2962,56035,Wyoming,Sublette,"739,202","1,109",4936,22%,,,,,
2963,56037,Wyoming,Sweetwater,"163,457",245,10492,2%,,,,,
2964,56039,Wyoming,Teton,"1,861,350","2,792",4222,66%,,,,,
2965,56041,Wyoming,Uinta,"93,872",141,2088,7%,,,,,
2966,56043,Wyoming,Washakie,"106,235",159,2243,7%,,,,,
2967,56045,Wyoming,Weston,"157,050",236,2400,10%,,,,,
3046,54003,West Virginia,Berkeley,"100,217",150,322,47%,,,,,
3047,54005,West Virginia,Boone,"332,230",498,503,99%,,,,,
3048,54007,West Virginia,Braxton,"247,284",371,516,72%,,,,,
3049,54009,West Virginia,Brooke,"51,709",78,92,84%,,,,,
3050,54011,West Virginia,Cabell,"120,349",181,288,63%,,,,,
3051,54013,West Virginia,Calhoun,"104,355",157,281,56%,,,,,
3052,54015,West Virginia,Clay,"199,537",299,344,87%,,,,,
3053,54017,West Virginia,Doddridge,"164,462",247,321,77%,,,,,
3054,54019,West Virginia,Fayette,"338,967",508,668,76%,,,,,
3055,54021,West Virginia,Gilmer,"185,234",278,340,82%,,,,,
3056,54023,West Virginia,Grant,"238,765",358,480,75%,,,,,
3057,54025,West Virginia,Greenbrier,"557,043",836,1024,82%,,,,,
3058,54027,West Virginia,Hampshire,"297,561",446,645,69%,,,,,
3059,54029,West Virginia,Hancock,"33,989",51,88,58%,,,,,
3060,54031,West Virginia,Hardy,"317,604",476,585,81%,,,,,
3061,54033,West Virginia,Harrison,"136,378",205,417,49%,,,,,
3062,54035,West Virginia,Jackson,"204,167",306,472,65%,,,,,
3063,54037,West Virginia,Jefferson,"28,399",43,212,20%,,,,,
3064,54039,West Virginia,Kanawha,"331,490",497,911,55%,,,,,
3065,54041,West Virginia,Lewis,"185,641",278,390,71%,,,,,
3066,54043,West Virginia,Lincoln,"244,736",367,439,84%,,,,,
3067,54045,West Virginia,Logan,"309,946",465,456,100%,,,,,
